sa_id,p_id,brad_date,ch_svc_id,ch_no,ch_nm,prod_id,cw_id,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price,cw_date,선호그룹,메타그룹,카피라이팅,평균,매력성,자연스러움,적합성,길이,종결어미
5,5,2024-02-04,395,012,KT알파 쇼핑,3951707035280,410000,2024-02-04 08:28:00,2024-02-04 09:27:58,잭필드_23FW 남성 중경량 패딩 세트 2종,패션,남성의류,점퍼,잭필드,패딩,http://imgs.kshop.co.kr//d2/product/emc/202310/27/63/616/2763616_550_20231023113212.jpg,http://m.kshop.co.kr/display/mc/product/2937666?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2937666&utm_content=mo_schedule,59800,"59,800",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,362,014,홈&쇼핑,3621706873820,410000,2024-02-02 11:37:00,2024-02-02 12:39:58,[피에라벨라] 퍼펙트 라운지 기모 셋업 3PCS (패딩 베스트 + 티셔츠 + 팬츠),패션,여성의류,점퍼,피에라벨라,티셔츠,http://image.hnsmall.com/images/goods/323/42050323_g.jpg,http://m.hnsmall.com/goods/view/42050323?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_42050323,44000,"44,000",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-04,362,014,홈&쇼핑,3621707018120,410000,2024-02-04 03:42:00,2024-02-04 04:19:58,[울시] 23FW 여성 기모본딩팬츠 3종,패션,여성의류,바지/청바지,울시,팬츠,http://image.hnsmall.com/images/goods/907/41443907_g.jpg,http://m.hnsmall.com/goods/view/41443907?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_Fashion_41443907,139000,"139,000",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-03,326,020,신세계쇼핑,3261706995500,410000,2024-02-03 21:25:00,2024-02-03 22:25:18,[삼성5%할인]르까프 남성 에브리데이 경량 패딩 2종(F),패션,남성의류,점퍼,르까프,패딩,http://img.shinsegaetvshopping.com/goods/715/20051715_g_20231013080447.jpg,http://m.shinsegaetvshopping.com/display/detail/20051715?inMediaCode=MC02,39000,"39,000",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-01,719,022,공영쇼핑,7191706787300,410000,2024-02-01 11:35:00,2024-02-01 12:39:58,[M9] 플리츠 기모 본딩 팬츠 여성3종,패션,여성의류,바지/청바지,없음,팬츠,"https://img.publichs.com/ECMCFO/share/product/25/84/78/16984379.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11788425,49900,"49,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,231,028,GS MY SHOP,2311706844720,410000,2024-02-02 03:32:00,2024-02-02 03:51:58,[23년FW 최신상]피트인 여성 파자마 벨벳팬츠 2종,패션,여성의류,바지/청바지,피트인,파자마,https://asset.m-gs.kr/prod/1044022773/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1044022773,39900,"39,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-01,231,028,GS MY SHOP,2311706825880,410000,2024-02-01 22:18:00,2024-02-01 22:37:58,"다리라인을 길고 날씬하게 만들어주는 팬츠맛집 제이슨우의 기모팬츠 [런칭 가격 89,900원] 제이슨우 텐션업 기모팬츠 3종",패션,여성의류,바지/청바지,제이슨우의 제이슨우,팬츠,https://asset.m-gs.kr/prod/1037508666/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1037508666,69900,"69,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-01,229,030,쇼핑엔티,2291706797980,410000,2024-02-01 14:33:00,2024-02-01 15:31:58,"르까프 최.종.가! 방풍 패딩+베스트 2종 세트, 남성 ",패션,남성의류,점퍼,르까프,패딩,http://img.shoppingntmall.com/goods/863/13569863_h.jpg,http://m.shoppingntmall.com/display/goods/13569863?mediaCode=TV02A,-1,"38,000",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-03,440,032,LOTTE OneTV,4401706925600,410000,2024-02-03 02:00:00,2024-02-03 02:38:58,○ 23FW 여성 아이코닉 세트 (점퍼+카고 골프팬츠),패션,여성의류,점퍼,아이코닉,점퍼,https://image2.lotteimall.com/goods/18/97/77/12779718_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12779718,119000,"119,000",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,257,036,현대홈쇼핑+샵,2571706859600,410000,2024-02-02 07:40:00,2024-02-02 08:19:58,오아로 23FW 하이텐션 보아퍼 팬츠 4종,패션,여성의류,바지/청바지,오아로,팬츠,http://image.hyundaihmall.com/static/6/6/23/55/2155236617_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2155236617&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,59900,"59,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-04,486,042,NS Shop+,4861707046860,410000,2024-02-04 11:41:00,2024-02-04 12:40:58,"런칭가69,900)오아로 후드 베스트 셋업 3종",패션,여성의류,점퍼,오아로,베스트,http://product-image.prod-nsmall.com/itemimg6/33/466/33930466_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33930466,39900,"39,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-03,486,042,NS Shop+,4861706940060,410000,2024-02-03 06:01:00,2024-02-03 06:20:58,오아로 뽀글이 후드아우터+베스트 2종세트,패션,여성의류,블라우스/셔츠,오아로,뽀글이 베스트,http://product-image.prod-nsmall.com/itemimg3/33/543/33841543_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33841543,59900,"59,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-03,486,042,NS Shop+,4861706932800,410000,2024-02-03 04:00:00,2024-02-03 04:19:58,마르조 보아퍼 슬림핏 팬츠 4종,패션,여성의류,바지/청바지,마르조,팬츠,http://product-image.prod-nsmall.com/itemimg7/33/047/33924047_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33924047,49900,"49,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,310,008,GS SHOP,3101706841000,410000,2024-02-02 02:30:00,2024-02-02 02:59:58,"[런칭 가격 99,900원]까레라 여성 기모 데님 팬츠 3종",패션,여성의류,바지/청바지,까레라,팬츠,https://asset.m-gs.kr/prod/1040342749/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1040342749,59900,"59,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
6,6,2024-02-03,304,010,현대홈쇼핑,3041706932800,410001,2024-02-03 04:00:00,2024-02-03 04:29:58,[La RACEE] 라라쎄 여성 23 WINTER 플리츠 패딩 팬츠 2종,패션,여성의류,점퍼,라라쎄,팬츠,https://image.hmall.com/static/1/0/20/00/2200200128_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2200200128&ReferCode=m09&TcCode=0000001389,39800,"39,800",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-01,304,010,현대홈쇼핑,3041706787600,410001,2024-02-01 11:40:00,2024-02-01 12:29:58,[BLACK LABEL] 플리츠미 23FW 크링클 자켓,패션,여성의류,자켓,BLACK LABEL,자켓,https://image.hmall.com/static/5/7/12/53/2153127585_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2153127585&ReferCode=m09&TcCode=0000001389,109000,"109,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,395,012,KT알파 쇼핑,3951706851740,410001,2024-02-02 05:29:00,2024-02-02 06:28:58,[초이스유어사이즈] (75A~100B까지) 초특가!프리미엄 맥시 보정 브라팬티 8종,잡화,언더웨어,여성브라/팬티/속옷,초이스유어사이즈,브라팬티,http://imgs.kshop.co.kr//d2/product/emc/202312/28/81/067/2881067_550_20231228161954.jpg,http://m.kshop.co.kr/display/mc/product/2881067?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2881067&utm_content=mo_schedule,59900,"53,910",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,362,014,홈&쇼핑,3621707029400,410001,2024-02-04 06:50:00,2024-02-04 07:49:58,[방송에서만] [매스틱검] 위건강엔 매스틱 11개월분+1개월분,식품/건강,건강식품,기타영양제,없음,매스틱검 매스틱,http://image.hnsmall.com/images/goods/728/40674728_g.jpg,http://m.hnsmall.com/goods/view/40674728?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_40674728,399000,"399,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,362,014,홈&쇼핑,3621706873820,410001,2024-02-02 11:37:00,2024-02-02 12:39:58,[피에라벨라] 퍼펙트 라운지 기모 셋업 3PCS (패딩 베스트 + 티셔츠 + 팬츠),패션,여성의류,점퍼,피에라벨라,티셔츠,http://image.hnsmall.com/images/goods/323/42050323_g.jpg,http://m.hnsmall.com/goods/view/42050323?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=2CH_None_42050323,44000,"44,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,478,017,SK 스토아,4781706884860,410001,2024-02-02 14:41:00,2024-02-02 15:40:58,[샤빌] (끝장특가) 모달 히든 보정 팬티 (10종),잡화,언더웨어,여성브라/팬티/속옷,샤빌,팬티,http://imagecdn.skstoa.com/goods/398/35968398_g.jpg,http://m.skstoa.com/display/goods/35968398?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,49900,"41,420",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-03,308,002,NS홈쇼핑,3081706996100,410001,2024-02-03 21:35:00,2024-02-03 22:44:58,일동후디스 new 하이뮨 프로틴밸런스 12통+보틀1개+스푼2개,식품/건강,다이어트/뷰티,헬스보충/단백질,일동후디스,하이뮨 프로틴밸런스,http://product-image.prod-nsmall.com/itemimg2/33/202/33938202_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33938202,318000,"288,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-01,326,020,신세계쇼핑,3261706783520,410001,2024-02-01 10:32:00,2024-02-01 11:32:18,[삼성5%할인][신년특가] 퀸즈맥시 보정 모달팬티 10종,잡화,언더웨어,여성브라/팬티/속옷,퀸즈맥시,모달팬티,http://img.shinsegaetvshopping.com/goods/435/20049435_g_20240126145145.jpg,http://m.shinsegaetvshopping.com/display/detail/20049435?inMediaCode=MC02,49900,"49,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,326,020,신세계쇼핑,3261707006420,410001,2024-02-04 00:27:00,2024-02-04 01:27:28,[삼성5%할인]워모 울 캐시미어 패딩 코트(초특가),패션,남성의류,코트,워모,코트,http://img.shinsegaetvshopping.com/goods/229/20052229_g_20240109170020.jpg,http://m.shinsegaetvshopping.com/display/detail/20052229?inMediaCode=MC02,99000,"99,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,231,028,GS MY SHOP,2311707035760,410001,2024-02-04 08:36:00,2024-02-04 09:35:58,캐시미어+울 60% 이상 고급 원단 사용 [간절기 최신상]디엣 캐시미어 울블렌드 코트,패션,여성의류,코트,디엣,코트,https://asset.m-gs.kr/prod/1046385258/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046385258,89900,"89,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,231,028,GS MY SHOP,2311706881020,410001,2024-02-02 13:37:00,2024-02-02 13:56:58,[샤빌]히든 엑스크로스 보정 모달 맥시 팬티 10종,잡화,언더웨어,여성브라/팬티/속옷,샤빌,팬티,https://asset.m-gs.kr/prod/1040314004/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1040314004,49900,"49,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,440,032,LOTTE OneTV,4401707012000,410001,2024-02-04 02:00:00,2024-02-04 02:38:58,23FW 에뚜왈 다운 점퍼,패션,여성의류,점퍼,에뚜왈,점퍼,https://image2.lotteimall.com/goods/64/36/78/12783664_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12783664,89000,"75,650",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-01,440,032,LOTTE OneTV,4401706773140,410001,2024-02-01 07:39:00,2024-02-01 08:37:58,남성 캐시미어 혼방 니트 3종,패션,남성의류,니트/스웨터,없음,니트,https://image2.lotteimall.com/goods/34/40/79/12794034_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794034,89000,"89,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-03,440,032,LOTTE OneTV,4401706980800,410001,2024-02-03 17:20:00,2024-02-03 17:59:58,여성 리버시블 패딩 점퍼,패션,여성의류,점퍼,리버시블,점퍼,https://image2.lotteimall.com/goods/40/44/79/12794440_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794440,59900,"59,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,440,032,LOTTE OneTV,4401706846340,410001,2024-02-02 03:59:00,2024-02-02 04:03:58,○24SS 여성 오가닉 티셔츠 7종,패션,여성의류,티셔츠,없음,티셔츠,https://image2.lotteimall.com/goods/60/52/79/12795260_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12795260,59900,"59,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,257,036,현대홈쇼핑+샵,2571707026400,410001,2024-02-04 06:00:00,2024-02-04 06:39:58,잭필드 23FW 여성 패딩 점퍼+베스트 2종,패션,여성의류,점퍼,잭필드,점퍼,http://image.hyundaihmall.com/static/4/9/82/03/2203829413_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2203829413&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,59800,"59,800",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-02,323,004,롯데홈쇼핑,3231706858100,410001,2024-02-02 07:15:00,2024-02-02 08:14:58,★NEW★[산양유단백질][롯데단독] 하이뮨 프로틴밸런스(304gx18통),식품/건강,다이어트/뷰티,헬스보충/단백질,하이뮨,산양유단백질 프로틴밸런스,https://image2.lotteimall.com/goods/09/68/76/12766809_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12766809,467000,"467,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,323,004,롯데홈쇼핑,3231707014400,410001,2024-02-04 02:40:00,2024-02-04 03:04:58,퓨어캐시미어100 반하이넥 니트,패션,여성의류,니트/스웨터,퓨어캐시미어,니트,https://image2.lotteimall.com/goods/26/86/77/12778626_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12778626,119000,"119,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,486,042,NS Shop+,4861707046800,410001,2024-02-04 11:40:00,2024-02-04 12:39:58,오아로 코튼모달 하프넥 4종,패션,여성의류,자켓,오아로,코튼모달,http://product-image.prod-nsmall.com/itemimg1/33/451/33846451_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33846451,49900,"39,920",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
6,6,2024-02-04,310,008,GS SHOP,3101707029100,410001,2024-02-04 06:45:00,2024-02-04 07:49:58,방송최초 쇼핑백 1매 증정 [New]일동후디스 하이뮨 프로틴밸런스 12캔+보틀1개+스푼2개,식품/건강,다이어트/뷰티,헬스보충/단백질,일동후디스,하이뮨 프로틴밸런스,https://asset.m-gs.kr/prod/1048723765/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1048723765,318000,"318,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
7,7,2024-02-03,395,012,KT알파 쇼핑,3951706933760,4016000,2024-02-03 04:16:00,2024-02-03 04:35:58,팔레오 초임계 rTG 알티지 오메가3 12박스(12개월),식품/건강,건강식품,오메가3,팔레오,오메가3,http://imgs.kshop.co.kr//d2/product/emc/202304/25/53/222/2553222_550_20230406112517.jpg,http://m.kshop.co.kr/display/mc/product/2553222?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2553222&utm_content=mo_schedule,198000,"168,300",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-03,478,017,SK 스토아,4781707000060,4016000,2024-02-03 22:41:00,2024-02-03 23:40:58,[DB손해보험] 참좋은운전자 한문철변호사플랜(전기요),여행/보험/렌탈/티켓,보험,보험/상조,DB손해보험,보험,http://imagecdn.skstoa.com/goods/168/36392168_g.jpg,http://m.skstoa.com/display/goods/36392168?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,0,0,2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-03,308,002,NS홈쇼핑,3081706976600,4016000,2024-02-03 16:10:00,2024-02-03 16:29:58,DB손보 참좋은운전자 한문철변호사 플랜,여행/보험/렌탈/티켓,보험,보험/상조,DB손보,없음,http://product-image.prod-nsmall.com/itemimg0/32/110/32583110_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/32583110,0,1,2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-04,326,020,신세계쇼핑,3261707089160,4016000,2024-02-04 23:26:00,2024-02-05 00:26:28,"20052871 DB운전자보험 한문철의 초기대응플랜(주물냄비1+1)(1122,정)",여행/보험/렌탈/티켓,보험,보험/상조,DB운전자보험,보험,http://img.shinsegaetvshopping.com/goods/871/20052871_g_20200527133001.jpg,http://m.shinsegaetvshopping.com/display/detail/20052871?inMediaCode=MC02,0,0,2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-03,326,020,신세계쇼핑,3261706962920,4016000,2024-02-03 12:22:00,2024-02-03 13:22:18,(방송에서만 초특가)종근당건강 프로메가 알티지오메가3 선물패키지 12개월분 ,식품/건강,건강식품,오메가3,종근당건강,오메가3,http://img.shinsegaetvshopping.com/goods/537/20052537_g_20240112145420.jpg,http://m.shinsegaetvshopping.com/display/detail/20052537?inMediaCode=MC02,178000,"158,000",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-04,326,020,신세계쇼핑,3261707010020,4016000,2024-02-04 01:27:00,2024-02-04 02:27:28,"[삼성5%할인]달아달아 미시마 세척사과(총 5.4kg, 2.7kg X 2박스, 박스당 9-14과, 과당 190-300g)",식품/건강,농산물,과일,달아달아,미시마 세척사과,http://img.shinsegaetvshopping.com/goods/032/20051032_g_20231109154659.jpg,http://m.shinsegaetvshopping.com/display/detail/20051032?inMediaCode=MC02,69900,"69,900",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-03,326,020,신세계쇼핑,3261706979840,4016000,2024-02-03 17:04:00,2024-02-03 17:24:18,[삼성5%할인] 청송 주왕산사과(특대) 2.7kg*2박스(5.4kg) 부사(미시마품종),식품/건강,가공식품,간편식품,주왕산사과,없음,http://img.shinsegaetvshopping.com/goods/180/20051180_g_20211026092820.jpg,http://m.shinsegaetvshopping.com/display/detail/20051180?inMediaCode=MC02,79800,"79,800",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-04,719,022,공영쇼핑,7191707084000,4016000,2024-02-04 22:00:00,2024-02-04 22:59:58,[해강] 진도 두번 구운 곱창김(10매×20봉),식품/건강,수산물,김/해초,진도,곱창김,"https://img.publichs.com/ECMCFO/share/product/57/05/65/16006187.png/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11650557,40900,"28,630",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-02,719,022,공영쇼핑,7191706847000,4016000,2024-02-02 04:10:00,2024-02-02 04:59:58,[알찬재래] 두번 구운 곱창김(10매×20봉)_23년 제철김,식품/건강,수산물,김/해초,알찬재래,곱창김,"https://img.publichs.com/ECMCFO/share/product/66/82/77/16917884.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11778266,40900,"40,900",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-02,231,028,GS MY SHOP,2311706842260,4016000,2024-02-02 02:51:00,2024-02-02 03:10:58,[신안1956] 두번구운 곱창김 10매X20봉 (총 200매),식품/건강,가공식품,반찬,신안,곱창김,https://asset.m-gs.kr/prod/1045403270/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1045403270,39900,"39,900",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-02,231,028,GS MY SHOP,2311706888280,4016000,2024-02-02 15:38:00,2024-02-02 16:37:58,"[산지애]미시마 사과 5.4kg (2.7kgx2박스,총 20~26과) / 중과",식품/건강,농산물,과일,산지애,사과,https://asset.m-gs.kr/prod/1042000967/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1042000967,69900,"69,900",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-01,229,030,쇼핑엔티,2291706765640,4016000,2024-02-01 05:34:00,2024-02-01 06:32:58,[세일] 팔레오 초임계 알티지 오메가3 (12개월분),식품/건강,건강식품,오메가3,팔레오,오메가3,http://img.shoppingntmall.com/goods/330/12375330_h.jpg,http://m.shoppingntmall.com/display/goods/12375330?mediaCode=TV02A,-1,"98,000",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
7,7,2024-02-04,229,030,쇼핑엔티,2291707067920,4016000,2024-02-04 17:32:00,2024-02-04 18:30:58,"[김치는 도미솔!] 사랑채 포기김치 7kg + 총각김치 2kg + 파김치1kg (3종, 10kg)",식품/건강,가공식품,김치,도미솔,사랑채,http://img.shoppingntmall.com/goods/543/14181543_h.jpg,http://m.shoppingntmall.com/display/goods/14181543?mediaCode=TV02A,-1,"44,900",2024-02-01,삼시세끼,식품,"간편하게 요리, 겨울밤을 닮은 삼시세끼",8.75,9,8,8,10,P
